id_data_consumer,time_consumer,tension,current,MAC_node
129958,"2015-09-01 08:29:51",130.0,1.26,x00x13xa2x00x40xaexc5xbf
129959,"2015-09-01 08:29:51",130.0,1.18,x00x13xa2x00x40xaexc5xbf
129960,"2015-09-01 08:29:51",130.0,1.4,x00x13xa2x00x40xaexc5xbf
129961,"2015-09-01 08:29:51",130.0,1.25,x00x13xa2x00x40xaexc5xbf
129962,"2015-09-01 08:29:51",130.0,1.16,x00x13xa2x00x40xaexc5xbf
129963,"2015-09-01 08:29:52",130.0,1.16,x00x13xa2x00x40xaexc5xbf
129964,"2015-09-01 08:29:52",130.0,1.32,x00x13xa2x00x40xaexc5xbf
129965,"2015-09-01 08:29:52",130.0,1.31,x00x13xa2x00x40xaexc5xbf
129966,"2015-09-01 08:29:52",130.0,1.23,x00x13xa2x00x40xaexc5xbf
129967,"2015-09-01 08:29:52",130.0,1.22,x00x13xa2x00x40xaexc5xbf
129968,"2015-09-01 08:29:52",127.0,1.28,x00x13xa2x00x40xaexc5xbf
129969,"2015-09-01 08:29:52",130.0,1.2,x00x13xa2x00x40xaexc5xbf
129970,"2015-09-01 08:29:52",130.0,1.18,x00x13xa2x00x40xaexc5xbf
129971,"2015-09-01 08:29:53",130.0,1.23,x00x13xa2x00x40xaexc5xbf
129972,"2015-09-01 08:29:53",130.0,1.41,x00x13xa2x00x40xaexc5xbf
129973,"2015-09-01 08:29:53",130.0,1.23,x00x13xa2x00x40xaexc5xbf
129974,"2015-09-01 08:29:53",130.0,1.16,x00x13xa2x00x40xaexc5xbf
129975,"2015-09-01 08:29:53",130.0,1.1,x00x13xa2x00x40xaexc5xbf
129976,"2015-09-01 08:29:53",127.0,1.25,x00x13xa2x00x40xaexc5xbf
129977,"2015-09-01 08:29:53",130.0,1.3,x00x13xa2x00x40xaexc5xbf
129978,"2015-09-01 08:29:53",130.0,1.41,x00x13xa2x00x40xaexc5xbf
129979,"2015-09-01 08:29:53",130.0,1.21,x00x13xa2x00x40xaexc5xbf
129980,"2015-09-01 08:29:54",130.0,1.27,x00x13xa2x00x40xaexc5xbf
129981,"2015-09-01 08:29:54",130.0,1.18,x00x13xa2x00x40xaexc5xbf
129982,"2015-09-01 08:29:54",130.0,1.28,x00x13xa2x00x40xaexc5xbf
129983,"2015-09-01 08:29:54",130.0,1.14,x00x13xa2x00x40xaexc5xbf
129984,"2015-09-01 08:29:54",127.0,1.2,x00x13xa2x00x40xaexc5xbf
129985,"2015-09-01 08:29:54",130.0,1.47,x00x13xa2x00x40xaexc5xbf
129986,"2015-09-01 08:29:54",130.0,1.23,x00x13xa2x00x40xaexc5xbf
129987,"2015-09-01 08:29:55",130.0,1.2,x00x13xa2x00x40xaexc5xbf
129988,"2015-09-01 08:29:55",130.0,1.31,x00x13xa2x00x40xaexc5xbf
