id_data_consumer,time_consumer,tension,current,MAC_node
163964,"2015-09-11 12:05:39",130.0,0.44,x00x13xa2x00x40xaexc5air
163965,"2015-09-11 12:05:39",130.0,0.47,x00x13xa2x00x40xaexc5air
163966,"2015-09-11 12:05:39",130.0,0.5,x00x13xa2x00x40xaexc5air
163967,"2015-09-11 12:05:39",130.0,0.48,x00x13xa2x00x40xaexc5air
163968,"2015-09-11 12:05:40",130.0,0.46,x00x13xa2x00x40xaexc5air
163969,"2015-09-11 12:05:40",130.0,0.45,x00x13xa2x00x40xaexc5air
163970,"2015-09-11 12:05:40",130.0,0.44,x00x13xa2x00x40xaexc5air
163971,"2015-09-11 12:05:40",130.0,0.45,x00x13xa2x00x40xaexc5air
163972,"2015-09-11 12:05:40",130.0,0.46,x00x13xa2x00x40xaexc5air
163973,"2015-09-11 12:05:40",130.0,0.49,x00x13xa2x00x40xaexc5air
163974,"2015-09-11 12:05:40",130.0,0.51,x00x13xa2x00x40xaexc5air
163975,"2015-09-11 12:05:40",130.0,0.47,x00x13xa2x00x40xaexc5air
163976,"2015-09-11 12:05:41",130.0,0.48,x00x13xa2x00x40xaexc5air
163977,"2015-09-11 12:05:41",130.0,0.46,x00x13xa2x00x40xaexc5air
163978,"2015-09-11 12:05:41",130.0,0.46,x00x13xa2x00x40xaexc5air
163979,"2015-09-11 12:05:41",130.0,0.45,x00x13xa2x00x40xaexc5air
163980,"2015-09-11 12:05:41",130.0,0.49,x00x13xa2x00x40xaexc5air
163981,"2015-09-11 12:05:41",130.0,0.51,x00x13xa2x00x40xaexc5air
163982,"2015-09-11 12:05:41",130.0,0.51,x00x13xa2x00x40xaexc5air
163983,"2015-09-11 12:05:41",130.0,0.47,x00x13xa2x00x40xaexc5air
163984,"2015-09-11 12:05:42",130.0,0.44,x00x13xa2x00x40xaexc5air
163985,"2015-09-11 12:05:42",130.0,0.46,x00x13xa2x00x40xaexc5air
163986,"2015-09-11 12:05:42",130.0,0.49,x00x13xa2x00x40xaexc5air
163987,"2015-09-11 12:05:42",130.0,0.49,x00x13xa2x00x40xaexc5air
163988,"2015-09-11 12:05:42",130.0,0.51,x00x13xa2x00x40xaexc5air
163989,"2015-09-11 12:05:42",130.0,0.5,x00x13xa2x00x40xaexc5air
163990,"2015-09-11 12:05:42",130.0,0.46,x00x13xa2x00x40xaexc5air
163991,"2015-09-11 12:05:42",130.0,0.44,x00x13xa2x00x40xaexc5air
163992,"2015-09-11 12:05:43",130.0,0.46,x00x13xa2x00x40xaexc5air
163993,"2015-09-11 12:05:43",130.0,0.48,x00x13xa2x00x40xaexc5air
163994,"2015-09-11 12:05:43",130.0,0.51,x00x13xa2x00x40xaexc5air
163995,"2015-09-11 12:05:43",130.0,0.49,x00x13xa2x00x40xaexc5air
163996,"2015-09-11 12:05:43",130.0,0.5,x00x13xa2x00x40xaexc5air
163997,"2015-09-11 12:05:43",130.0,0.48,x00x13xa2x00x40xaexc5air
163998,"2015-09-11 12:05:43",130.0,0.45,x00x13xa2x00x40xaexc5air
163999,"2015-09-11 12:05:43",130.0,0.44,x00x13xa2x00x40xaexc5air
164000,"2015-09-11 12:05:44",130.0,0.47,x00x13xa2x00x40xaexc5air
164001,"2015-09-11 12:05:44",130.0,0.51,x00x13xa2x00x40xaexc5air
164002,"2015-09-11 12:05:44",130.0,0.51,x00x13xa2x00x40xaexc5air
164003,"2015-09-11 12:05:44",130.0,0.49,x00x13xa2x00x40xaexc5air
164004,"2015-09-11 12:05:44",130.0,0.49,x00x13xa2x00x40xaexc5air
164005,"2015-09-11 12:05:44",130.0,0.47,x00x13xa2x00x40xaexc5air
164006,"2015-09-11 12:05:44",130.0,0.45,x00x13xa2x00x40xaexc5air
164007,"2015-09-11 12:05:44",130.0,0.47,x00x13xa2x00x40xaexc5air
164008,"2015-09-11 12:05:45",130.0,0.5,x00x13xa2x00x40xaexc5air
164009,"2015-09-11 12:05:45",130.0,0.51,x00x13xa2x00x40xaexc5air
164010,"2015-09-11 12:05:45",130.0,0.5,x00x13xa2x00x40xaexc5air
164011,"2015-09-11 12:05:45",130.0,0.47,x00x13xa2x00x40xaexc5air
164012,"2015-09-11 12:05:45",130.0,0.47,x00x13xa2x00x40xaexc5air
164013,"2015-09-11 12:05:45",130.0,0.46,x00x13xa2x00x40xaexc5air
164014,"2015-09-11 12:05:45",130.0,0.47,x00x13xa2x00x40xaexc5air
164015,"2015-09-11 12:05:45",130.0,0.5,x00x13xa2x00x40xaexc5air
164016,"2015-09-11 12:05:45",130.0,0.52,x00x13xa2x00x40xaexc5air
164017,"2015-09-11 12:05:46",130.0,0.51,x00x13xa2x00x40xaexc5air
164018,"2015-09-11 12:05:46",130.0,0.48,x00x13xa2x00x40xaexc5air
164019,"2015-09-11 12:05:46",130.0,0.46,x00x13xa2x00x40xaexc5air
164020,"2015-09-11 12:05:46",130.0,0.46,x00x13xa2x00x40xaexc5air
164021,"2015-09-11 12:05:46",130.0,0.48,x00x13xa2x00x40xaexc5air
164022,"2015-09-11 12:05:46",130.0,0.48,x00x13xa2x00x40xaexc5air
164023,"2015-09-11 12:05:46",130.0,0.46,x00x13xa2x00x40xaexc5air
164024,"2015-09-11 12:05:47",130.0,0.49,x00x13xa2x00x40xaexc5air
164025,"2015-09-11 12:05:47",130.0,0.47,x00x13xa2x00x40xaexc5air
164026,"2015-09-11 12:05:47",130.0,0.44,x00x13xa2x00x40xaexc5air
164027,"2015-09-11 12:05:47",130.0,0.44,x00x13xa2x00x40xaexc5air
164028,"2015-09-11 12:05:47",130.0,0.45,x00x13xa2x00x40xaexc5air
164029,"2015-09-11 12:05:47",130.0,0.47,x00x13xa2x00x40xaexc5air
164030,"2015-09-11 12:05:47",130.0,0.46,x00x13xa2x00x40xaexc5air
164031,"2015-09-11 12:05:47",130.0,0.48,x00x13xa2x00x40xaexc5air
164032,"2015-09-11 12:05:48",130.0,0.48,x00x13xa2x00x40xaexc5air
164033,"2015-09-11 12:05:48",130.0,0.46,x00x13xa2x00x40xaexc5air
164034,"2015-09-11 12:05:48",130.0,0.43,x00x13xa2x00x40xaexc5air
164035,"2015-09-11 12:05:48",130.0,0.44,x00x13xa2x00x40xaexc5air
164036,"2015-09-11 12:05:48",130.0,0.46,x00x13xa2x00x40xaexc5air
164037,"2015-09-11 12:05:48",130.0,0.46,x00x13xa2x00x40xaexc5air
164038,"2015-09-11 12:05:48",130.0,0.46,x00x13xa2x00x40xaexc5air
164039,"2015-09-11 12:05:49",130.0,0.47,x00x13xa2x00x40xaexc5air
164040,"2015-09-11 12:05:49",130.0,0.45,x00x13xa2x00x40xaexc5air
164041,"2015-09-11 12:05:49",130.0,0.45,x00x13xa2x00x40xaexc5air
164042,"2015-09-11 12:05:49",130.0,0.44,x00x13xa2x00x40xaexc5air
164043,"2015-09-11 12:05:49",130.0,0.45,x00x13xa2x00x40xaexc5air
164044,"2015-09-11 12:05:49",130.0,0.45,x00x13xa2x00x40xaexc5air
164045,"2015-09-11 12:05:49",130.0,0.46,x00x13xa2x00x40xaexc5air
164046,"2015-09-11 12:05:49",130.0,0.47,x00x13xa2x00x40xaexc5air
164047,"2015-09-11 12:05:49",130.0,0.47,x00x13xa2x00x40xaexc5air
164048,"2015-09-11 12:05:50",130.0,0.45,x00x13xa2x00x40xaexc5air
164049,"2015-09-11 12:05:50",130.0,0.44,x00x13xa2x00x40xaexc5air
164050,"2015-09-11 12:05:50",130.0,0.45,x00x13xa2x00x40xaexc5air
164051,"2015-09-11 12:05:50",130.0,0.45,x00x13xa2x00x40xaexc5air
164052,"2015-09-11 12:05:50",130.0,0.44,x00x13xa2x00x40xaexc5air
164053,"2015-09-11 12:05:50",130.0,0.43,x00x13xa2x00x40xaexc5air
164054,"2015-09-11 12:05:50",130.0,0.44,x00x13xa2x00x40xaexc5air
164055,"2015-09-11 12:05:51",130.0,0.45,x00x13xa2x00x40xaexc5air
164056,"2015-09-11 12:05:51",130.0,0.45,x00x13xa2x00x40xaexc5air
164057,"2015-09-11 12:05:51",130.0,0.43,x00x13xa2x00x40xaexc5air
164058,"2015-09-11 12:05:51",130.0,0.44,x00x13xa2x00x40xaexc5air
164059,"2015-09-11 12:05:51",130.0,0.45,x00x13xa2x00x40xaexc5air
164060,"2015-09-11 12:05:51",130.0,0.44,x00x13xa2x00x40xaexc5air
164061,"2015-09-11 12:05:51",130.0,0.43,x00x13xa2x00x40xaexc5air
164062,"2015-09-11 12:05:51",130.0,0.45,x00x13xa2x00x40xaexc5air
164063,"2015-09-11 12:05:51",130.0,0.46,x00x13xa2x00x40xaexc5air
164064,"2015-09-11 12:05:52",130.0,0.44,x00x13xa2x00x40xaexc5air
164065,"2015-09-11 12:05:52",130.0,0.43,x00x13xa2x00x40xaexc5air
164066,"2015-09-11 12:05:52",130.0,0.44,x00x13xa2x00x40xaexc5air
164067,"2015-09-11 12:05:52",130.0,0.45,x00x13xa2x00x40xaexc5air
164068,"2015-09-11 12:05:52",130.0,0.44,x00x13xa2x00x40xaexc5air
164069,"2015-09-11 12:05:52",130.0,0.44,x00x13xa2x00x40xaexc5air
164070,"2015-09-11 12:05:52",130.0,0.45,x00x13xa2x00x40xaexc5air
164071,"2015-09-11 12:05:52",130.0,0.45,x00x13xa2x00x40xaexc5air
164072,"2015-09-11 12:05:52",130.0,0.43,x00x13xa2x00x40xaexc5air
164073,"2015-09-11 12:05:53",130.0,0.43,x00x13xa2x00x40xaexc5air
164074,"2015-09-11 12:05:53",130.0,0.45,x00x13xa2x00x40xaexc5air
164075,"2015-09-11 12:05:53",130.0,0.45,x00x13xa2x00x40xaexc5air
164076,"2015-09-11 12:05:53",130.0,0.43,x00x13xa2x00x40xaexc5air
164077,"2015-09-11 12:05:53",130.0,0.44,x00x13xa2x00x40xaexc5air
164078,"2015-09-11 12:05:53",130.0,0.45,x00x13xa2x00x40xaexc5air
164079,"2015-09-11 12:05:53",130.0,0.44,x00x13xa2x00x40xaexc5air
164080,"2015-09-11 12:05:53",130.0,0.43,x00x13xa2x00x40xaexc5air
164081,"2015-09-11 12:05:54",130.0,0.44,x00x13xa2x00x40xaexc5air
164082,"2015-09-11 12:05:54",130.0,0.45,x00x13xa2x00x40xaexc5air
164083,"2015-09-11 12:05:54",130.0,0.44,x00x13xa2x00x40xaexc5air
164084,"2015-09-11 12:05:54",130.0,0.44,x00x13xa2x00x40xaexc5air
164085,"2015-09-11 12:05:54",130.0,0.45,x00x13xa2x00x40xaexc5air
164086,"2015-09-11 12:05:54",130.0,0.45,x00x13xa2x00x40xaexc5air
164087,"2015-09-11 12:05:54",130.0,0.44,x00x13xa2x00x40xaexc5air
164088,"2015-09-11 12:05:55",130.0,0.43,x00x13xa2x00x40xaexc5air
164089,"2015-09-11 12:05:55",130.0,0.44,x00x13xa2x00x40xaexc5air
164090,"2015-09-11 12:05:55",130.0,0.45,x00x13xa2x00x40xaexc5air
164091,"2015-09-11 12:05:55",130.0,0.44,x00x13xa2x00x40xaexc5air
164092,"2015-09-11 12:05:55",130.0,0.44,x00x13xa2x00x40xaexc5air
164093,"2015-09-11 12:05:55",130.0,0.45,x00x13xa2x00x40xaexc5air
164094,"2015-09-11 12:05:55",130.0,0.45,x00x13xa2x00x40xaexc5air
164095,"2015-09-11 12:05:55",130.0,0.43,x00x13xa2x00x40xaexc5air
164096,"2015-09-11 12:05:56",130.0,0.43,x00x13xa2x00x40xaexc5air
164097,"2015-09-11 12:05:56",130.0,0.45,x00x13xa2x00x40xaexc5air
164098,"2015-09-11 12:05:56",130.0,0.45,x00x13xa2x00x40xaexc5air
164099,"2015-09-11 12:05:56",130.0,0.44,x00x13xa2x00x40xaexc5air
164100,"2015-09-11 12:05:56",130.0,0.44,x00x13xa2x00x40xaexc5air
164101,"2015-09-11 12:05:56",130.0,0.45,x00x13xa2x00x40xaexc5air
164102,"2015-09-11 12:05:57",130.0,0.45,x00x13xa2x00x40xaexc5air
164103,"2015-09-11 12:05:57",130.0,0.43,x00x13xa2x00x40xaexc5air
164104,"2015-09-11 12:05:57",130.0,0.44,x00x13xa2x00x40xaexc5air
164105,"2015-09-11 12:05:57",130.0,0.45,x00x13xa2x00x40xaexc5air
164106,"2015-09-11 12:05:57",130.0,0.45,x00x13xa2x00x40xaexc5air
164107,"2015-09-11 12:05:57",130.0,0.43,x00x13xa2x00x40xaexc5air
164108,"2015-09-11 12:05:57",130.0,0.44,x00x13xa2x00x40xaexc5air
164109,"2015-09-11 12:05:58",130.0,0.45,x00x13xa2x00x40xaexc5air
164110,"2015-09-11 12:05:58",130.0,0.44,x00x13xa2x00x40xaexc5air
164111,"2015-09-11 12:05:58",130.0,0.43,x00x13xa2x00x40xaexc5air
164112,"2015-09-11 12:05:58",130.0,0.44,x00x13xa2x00x40xaexc5air
164113,"2015-09-11 12:05:58",130.0,0.45,x00x13xa2x00x40xaexc5air
164114,"2015-09-11 12:05:58",130.0,0.44,x00x13xa2x00x40xaexc5air
164115,"2015-09-11 12:05:58",130.0,0.43,x00x13xa2x00x40xaexc5air
164116,"2015-09-11 12:05:58",130.0,0.45,x00x13xa2x00x40xaexc5air
164117,"2015-09-11 12:05:58",130.0,0.45,x00x13xa2x00x40xaexc5air
164118,"2015-09-11 12:05:59",130.0,0.43,x00x13xa2x00x40xaexc5air
164119,"2015-09-11 12:05:59",130.0,0.43,x00x13xa2x00x40xaexc5air
164120,"2015-09-11 12:05:59",130.0,0.45,x00x13xa2x00x40xaexc5air
164121,"2015-09-11 12:05:59",130.0,0.45,x00x13xa2x00x40xaexc5air
164122,"2015-09-11 12:05:59",130.0,0.43,x00x13xa2x00x40xaexc5air
164123,"2015-09-11 12:05:59",130.0,0.44,x00x13xa2x00x40xaexc5air
164124,"2015-09-11 12:05:59",130.0,0.45,x00x13xa2x00x40xaexc5air
164125,"2015-09-11 12:05:59",130.0,0.45,x00x13xa2x00x40xaexc5air
164126,"2015-09-11 12:06:00",130.0,0.43,x00x13xa2x00x40xaexc5air
164127,"2015-09-11 12:06:00",130.0,0.44,x00x13xa2x00x40xaexc5air
164128,"2015-09-11 12:06:00",130.0,0.45,x00x13xa2x00x40xaexc5air
164129,"2015-09-11 12:06:00",130.0,0.45,x00x13xa2x00x40xaexc5air
164130,"2015-09-11 12:06:00",130.0,0.43,x00x13xa2x00x40xaexc5air
164131,"2015-09-11 12:06:00",130.0,0.44,x00x13xa2x00x40xaexc5air
164132,"2015-09-11 12:06:00",130.0,0.45,x00x13xa2x00x40xaexc5air
164133,"2015-09-11 12:06:00",130.0,0.44,x00x13xa2x00x40xaexc5air
164134,"2015-09-11 12:06:01",130.0,0.43,x00x13xa2x00x40xaexc5air
164135,"2015-09-11 12:06:01",130.0,0.44,x00x13xa2x00x40xaexc5air
164136,"2015-09-11 12:06:01",130.0,0.45,x00x13xa2x00x40xaexc5air
164137,"2015-09-11 12:06:01",130.0,0.44,x00x13xa2x00x40xaexc5air
164138,"2015-09-11 12:06:01",130.0,0.43,x00x13xa2x00x40xaexc5air
164139,"2015-09-11 12:06:01",130.0,0.44,x00x13xa2x00x40xaexc5air
164140,"2015-09-11 12:06:01",130.0,0.45,x00x13xa2x00x40xaexc5air
164141,"2015-09-11 12:06:01",130.0,0.44,x00x13xa2x00x40xaexc5air
164142,"2015-09-11 12:06:01",130.0,0.43,x00x13xa2x00x40xaexc5air
164143,"2015-09-11 12:06:02",130.0,0.45,x00x13xa2x00x40xaexc5air
164144,"2015-09-11 12:06:02",130.0,0.45,x00x13xa2x00x40xaexc5air
164145,"2015-09-11 12:06:02",130.0,0.44,x00x13xa2x00x40xaexc5air
164146,"2015-09-11 12:06:02",130.0,0.44,x00x13xa2x00x40xaexc5air
164147,"2015-09-11 12:06:02",130.0,0.45,x00x13xa2x00x40xaexc5air
164148,"2015-09-11 12:06:02",130.0,0.45,x00x13xa2x00x40xaexc5air
164149,"2015-09-11 12:06:02",130.0,0.43,x00x13xa2x00x40xaexc5air
164150,"2015-09-11 12:06:02",130.0,0.44,x00x13xa2x00x40xaexc5air
164151,"2015-09-11 12:06:03",130.0,0.45,x00x13xa2x00x40xaexc5air
164152,"2015-09-11 12:06:03",130.0,0.45,x00x13xa2x00x40xaexc5air
164153,"2015-09-11 12:06:03",130.0,0.43,x00x13xa2x00x40xaexc5air
164154,"2015-09-11 12:06:03",130.0,0.44,x00x13xa2x00x40xaexc5air
164155,"2015-09-11 12:06:03",130.0,0.45,x00x13xa2x00x40xaexc5air
164156,"2015-09-11 12:06:03",130.0,0.44,x00x13xa2x00x40xaexc5air
164157,"2015-09-11 12:06:03",130.0,0.43,x00x13xa2x00x40xaexc5air
164158,"2015-09-11 12:06:03",130.0,0.44,x00x13xa2x00x40xaexc5air
164159,"2015-09-11 12:06:03",130.0,0.45,x00x13xa2x00x40xaexc5air
164160,"2015-09-11 12:06:04",130.0,0.44,x00x13xa2x00x40xaexc5air
164161,"2015-09-11 12:06:04",130.0,0.43,x00x13xa2x00x40xaexc5air
164162,"2015-09-11 12:06:04",130.0,0.45,x00x13xa2x00x40xaexc5air
164163,"2015-09-11 12:06:56",130.0,0.43,x00x13xa2x00x40xaexc5air
164164,"2015-09-11 12:06:56",130.0,0.43,x00x13xa2x00x40xaexc5air
164165,"2015-09-11 12:06:56",130.0,0.45,x00x13xa2x00x40xaexc5air
164166,"2015-09-11 12:06:57",130.0,0.45,x00x13xa2x00x40xaexc5air
164167,"2015-09-11 12:06:57",130.0,0.44,x00x13xa2x00x40xaexc5air
164168,"2015-09-11 12:06:57",130.0,0.44,x00x13xa2x00x40xaexc5air
164169,"2015-09-11 12:06:57",130.0,0.45,x00x13xa2x00x40xaexc5air
164170,"2015-09-11 12:06:57",130.0,0.45,x00x13xa2x00x40xaexc5air
164171,"2015-09-11 12:06:57",130.0,0.43,x00x13xa2x00x40xaexc5air
164172,"2015-09-11 12:06:57",130.0,0.44,x00x13xa2x00x40xaexc5air
164173,"2015-09-11 12:06:57",130.0,0.45,x00x13xa2x00x40xaexc5air
164174,"2015-09-11 12:06:58",130.0,0.45,x00x13xa2x00x40xaexc5air
164175,"2015-09-11 12:06:58",130.0,0.43,x00x13xa2x00x40xaexc5air
164176,"2015-09-11 12:06:58",130.0,0.44,x00x13xa2x00x40xaexc5air
164177,"2015-09-11 12:06:58",130.0,0.45,x00x13xa2x00x40xaexc5air
164178,"2015-09-11 12:06:58",130.0,0.44,x00x13xa2x00x40xaexc5air
164179,"2015-09-11 12:06:58",130.0,0.43,x00x13xa2x00x40xaexc5air
164180,"2015-09-11 12:06:58",130.0,0.44,x00x13xa2x00x40xaexc5air
164181,"2015-09-11 12:06:58",130.0,0.45,x00x13xa2x00x40xaexc5air
164182,"2015-09-11 12:06:59",130.0,0.44,x00x13xa2x00x40xaexc5air
164183,"2015-09-11 12:06:59",130.0,0.43,x00x13xa2x00x40xaexc5air
164184,"2015-09-11 12:06:59",130.0,0.44,x00x13xa2x00x40xaexc5air
164185,"2015-09-11 12:06:59",130.0,0.45,x00x13xa2x00x40xaexc5air
164186,"2015-09-11 12:06:59",130.0,0.44,x00x13xa2x00x40xaexc5air
164187,"2015-09-11 12:06:59",130.0,0.43,x00x13xa2x00x40xaexc5air
164188,"2015-09-11 12:06:59",130.0,0.45,x00x13xa2x00x40xaexc5air
164189,"2015-09-11 12:06:59",130.0,0.45,x00x13xa2x00x40xaexc5air
164190,"2015-09-11 12:07:00",130.0,0.44,x00x13xa2x00x40xaexc5air
164191,"2015-09-11 12:07:00",130.0,0.43,x00x13xa2x00x40xaexc5air
164192,"2015-09-11 12:07:00",130.0,0.45,x00x13xa2x00x40xaexc5air
164193,"2015-09-11 12:07:00",130.0,0.45,x00x13xa2x00x40xaexc5air
164194,"2015-09-11 12:07:00",130.0,0.43,x00x13xa2x00x40xaexc5air
164195,"2015-09-11 12:07:00",130.0,0.43,x00x13xa2x00x40xaexc5air
164196,"2015-09-11 12:07:00",130.0,0.45,x00x13xa2x00x40xaexc5air
164197,"2015-09-11 12:07:00",130.0,0.45,x00x13xa2x00x40xaexc5air
164198,"2015-09-11 12:07:01",130.0,0.43,x00x13xa2x00x40xaexc5air
164199,"2015-09-11 12:07:01",130.0,0.44,x00x13xa2x00x40xaexc5air
164200,"2015-09-11 12:07:01",130.0,0.45,x00x13xa2x00x40xaexc5air
164201,"2015-09-11 12:07:01",130.0,0.44,x00x13xa2x00x40xaexc5air
164202,"2015-09-11 12:07:01",130.0,0.43,x00x13xa2x00x40xaexc5air
164203,"2015-09-11 12:07:01",130.0,0.44,x00x13xa2x00x40xaexc5air
164204,"2015-09-11 12:07:01",130.0,0.45,x00x13xa2x00x40xaexc5air
164205,"2015-09-11 12:07:02",130.0,0.44,x00x13xa2x00x40xaexc5air
164206,"2015-09-11 12:07:02",130.0,0.43,x00x13xa2x00x40xaexc5air
164207,"2015-09-11 12:07:02",130.0,0.44,x00x13xa2x00x40xaexc5air
164208,"2015-09-11 12:07:02",130.0,0.45,x00x13xa2x00x40xaexc5air
164209,"2015-09-11 12:07:02",130.0,0.44,x00x13xa2x00x40xaexc5air
164210,"2015-09-11 12:07:02",130.0,0.43,x00x13xa2x00x40xaexc5air
164211,"2015-09-11 12:07:02",130.0,0.44,x00x13xa2x00x40xaexc5air
164212,"2015-09-11 12:07:02",130.0,0.45,x00x13xa2x00x40xaexc5air
164213,"2015-09-11 12:07:03",130.0,0.44,x00x13xa2x00x40xaexc5air
164214,"2015-09-11 12:07:03",130.0,0.43,x00x13xa2x00x40xaexc5air
164215,"2015-09-11 12:07:03",130.0,0.45,x00x13xa2x00x40xaexc5air
164216,"2015-09-11 12:07:03",130.0,0.45,x00x13xa2x00x40xaexc5air
164217,"2015-09-11 12:07:03",130.0,0.43,x00x13xa2x00x40xaexc5air
164218,"2015-09-11 12:07:03",130.0,0.44,x00x13xa2x00x40xaexc5air
164219,"2015-09-11 12:07:03",130.0,0.45,x00x13xa2x00x40xaexc5air
164220,"2015-09-11 12:07:03",130.0,0.45,x00x13xa2x00x40xaexc5air
164221,"2015-09-11 12:07:04",130.0,0.43,x00x13xa2x00x40xaexc5air
164222,"2015-09-11 12:07:04",130.0,0.44,x00x13xa2x00x40xaexc5air
164223,"2015-09-11 12:07:04",130.0,0.45,x00x13xa2x00x40xaexc5air
164224,"2015-09-11 12:07:04",130.0,0.45,x00x13xa2x00x40xaexc5air
164225,"2015-09-11 12:07:04",130.0,0.43,x00x13xa2x00x40xaexc5air
164226,"2015-09-11 12:07:04",130.0,0.44,x00x13xa2x00x40xaexc5air
164227,"2015-09-11 12:07:04",130.0,0.45,x00x13xa2x00x40xaexc5air
164228,"2015-09-11 12:07:04",130.0,0.44,x00x13xa2x00x40xaexc5air
164229,"2015-09-11 12:07:04",130.0,0.43,x00x13xa2x00x40xaexc5air
164230,"2015-09-11 12:07:05",130.0,0.44,x00x13xa2x00x40xaexc5air
164231,"2015-09-11 12:07:05",130.0,0.45,x00x13xa2x00x40xaexc5air
164232,"2015-09-11 12:07:05",130.0,0.44,x00x13xa2x00x40xaexc5air
164233,"2015-09-11 12:07:05",130.0,0.43,x00x13xa2x00x40xaexc5air
164234,"2015-09-11 12:07:05",130.0,0.45,x00x13xa2x00x40xaexc5air
164235,"2015-09-11 12:07:05",130.0,0.45,x00x13xa2x00x40xaexc5air
164236,"2015-09-11 12:07:05",130.0,0.44,x00x13xa2x00x40xaexc5air
164237,"2015-09-11 12:07:05",130.0,0.44,x00x13xa2x00x40xaexc5air
164238,"2015-09-11 12:07:06",130.0,0.45,x00x13xa2x00x40xaexc5air
164239,"2015-09-11 12:07:06",130.0,0.45,x00x13xa2x00x40xaexc5air
164240,"2015-09-11 12:07:06",130.0,0.43,x00x13xa2x00x40xaexc5air
164241,"2015-09-11 12:07:06",130.0,0.44,x00x13xa2x00x40xaexc5air
164242,"2015-09-11 12:07:06",130.0,0.45,x00x13xa2x00x40xaexc5air
164243,"2015-09-11 12:07:06",130.0,0.45,x00x13xa2x00x40xaexc5air
164244,"2015-09-11 12:07:06",130.0,0.43,x00x13xa2x00x40xaexc5air
164245,"2015-09-11 12:07:06",130.0,0.44,x00x13xa2x00x40xaexc5air
164246,"2015-09-11 12:07:07",130.0,0.45,x00x13xa2x00x40xaexc5air
164247,"2015-09-11 12:07:07",130.0,0.44,x00x13xa2x00x40xaexc5air
164248,"2015-09-11 12:07:07",130.0,0.43,x00x13xa2x00x40xaexc5air
164249,"2015-09-11 12:07:07",130.0,0.44,x00x13xa2x00x40xaexc5air
164250,"2015-09-11 12:07:07",130.0,0.45,x00x13xa2x00x40xaexc5air
164251,"2015-09-11 12:07:07",130.0,0.44,x00x13xa2x00x40xaexc5air
164252,"2015-09-11 12:07:07",130.0,0.43,x00x13xa2x00x40xaexc5air
164253,"2015-09-11 12:07:07",130.0,0.45,x00x13xa2x00x40xaexc5air
164254,"2015-09-11 12:07:53",130.0,0.44,x00x13xa2x00x40xaexc5air
164255,"2015-09-11 12:07:53",130.0,0.45,x00x13xa2x00x40xaexc5air
164256,"2015-09-11 12:07:53",130.0,0.44,x00x13xa2x00x40xaexc5air
