id_data_consumer,time_consumer,tension,current,MAC_node
95256,"2015-08-31 20:00:17",127.0,0.16,x00x13xa2x00x40xaexc5xbe
95257,"2015-08-31 20:00:17",127.0,0.17,x00x13xa2x00x40xaexc5xbe
95258,"2015-08-31 20:00:17",127.0,0.17,x00x13xa2x00x40xaexc5xbe
95259,"2015-08-31 20:00:17",127.0,0.17,x00x13xa2x00x40xaexc5xbe
95260,"2015-08-31 20:00:17",127.0,0.16,x00x13xa2x00x40xaexc5xbe
95261,"2015-08-31 20:00:17",127.0,0.16,x00x13xa2x00x40xaexc5xbe
95262,"2015-08-31 20:00:17",127.0,0.17,x00x13xa2x00x40xaexc5xbe
95263,"2015-08-31 20:00:17",127.0,0.17,x00x13xa2x00x40xaexc5xbe
95264,"2015-08-31 20:00:18",130.0,0.16,x00x13xa2x00x40xaexc5xbe
95265,"2015-08-31 20:00:18",127.0,0.17,x00x13xa2x00x40xaexc5xbe
95266,"2015-08-31 20:00:18",127.0,0.17,x00x13xa2x00x40xaexc5xbe
95267,"2015-08-31 20:00:18",127.0,0.17,x00x13xa2x00x40xaexc5xbe
95268,"2015-08-31 20:00:18",127.0,0.17,x00x13xa2x00x40xaexc5xbe
95269,"2015-08-31 20:00:19",127.0,0.17,x00x13xa2x00x40xaexc5xbe
95270,"2015-08-31 20:00:19",127.0,0.17,x00x13xa2x00x40xaexc5xbe
95271,"2015-08-31 20:00:19",127.0,0.17,x00x13xa2x00x40xaexc5xbe
95272,"2015-08-31 20:00:19",127.0,0.16,x00x13xa2x00x40xaexc5xbe
95273,"2015-08-31 20:00:19",127.0,0.21,x00x13xa2x00x40xaexc5xbe
95274,"2015-08-31 20:00:19",127.0,0.17,x00x13xa2x00x40xaexc5xbe
95275,"2015-08-31 20:00:19",127.0,0.22,x00x13xa2x00x40xaexc5xbe
95276,"2015-08-31 20:00:19",127.0,0.18,x00x13xa2x00x40xaexc5xbe
95277,"2015-08-31 20:00:20",127.0,0.15,x00x13xa2x00x40xaexc5xbe
95278,"2015-08-31 20:00:20",127.0,0.19,x00x13xa2x00x40xaexc5xbe
95279,"2015-08-31 20:00:20",127.0,0.16,x00x13xa2x00x40xaexc5xbe
95280,"2015-08-31 20:00:20",127.0,0.18,x00x13xa2x00x40xaexc5xbe
95281,"2015-08-31 20:00:20",127.0,0.21,x00x13xa2x00x40xaexc5xbe
95282,"2015-08-31 20:00:20",127.0,0.22,x00x13xa2x00x40xaexc5xbe
95283,"2015-08-31 20:00:20",127.0,0.18,x00x13xa2x00x40xaexc5xbe
95284,"2015-08-31 20:00:20",127.0,0.17,x00x13xa2x00x40xaexc5xbe
95285,"2015-08-31 20:00:21",130.0,0.19,x00x13xa2x00x40xaexc5xbe
95286,"2015-08-31 20:00:21",127.0,0.2,x00x13xa2x00x40xaexc5xbe
95287,"2015-08-31 20:00:21",127.0,0.2,x00x13xa2x00x40xaexc5xbe
95288,"2015-08-31 20:00:21",127.0,0.22,x00x13xa2x00x40xaexc5xbe
95289,"2015-08-31 20:00:21",127.0,0.17,x00x13xa2x00x40xaexc5xbe
95290,"2015-08-31 20:00:21",127.0,0.2,x00x13xa2x00x40xaexc5xbe
95291,"2015-08-31 20:00:21",127.0,0.16,x00x13xa2x00x40xaexc5xbe
95292,"2015-08-31 20:00:22",127.0,0.21,x00x13xa2x00x40xaexc5xbe
95293,"2015-08-31 20:00:22",127.0,0.21,x00x13xa2x00x40xaexc5xbe
95294,"2015-08-31 20:00:22",127.0,0.19,x00x13xa2x00x40xaexc5xbe
95295,"2015-08-31 20:00:22",127.0,0.23,x00x13xa2x00x40xaexc5xbe
95296,"2015-08-31 20:00:22",127.0,0.18,x00x13xa2x00x40xaexc5xbe
95297,"2015-08-31 20:00:22",127.0,0.14,x00x13xa2x00x40xaexc5xbe
95298,"2015-08-31 20:00:22",127.0,0.18,x00x13xa2x00x40xaexc5xbe
95299,"2015-08-31 20:00:22",127.0,0.24,x00x13xa2x00x40xaexc5xbe
95300,"2015-08-31 20:00:23",127.0,0.22,x00x13xa2x00x40xaexc5xbe
95301,"2015-08-31 20:00:23",127.0,0.21,x00x13xa2x00x40xaexc5xbe
95302,"2015-08-31 20:00:23",127.0,0.18,x00x13xa2x00x40xaexc5xbe
95303,"2015-08-31 20:00:23",127.0,0.21,x00x13xa2x00x40xaexc5xbe
95304,"2015-08-31 20:00:23",127.0,0.16,x00x13xa2x00x40xaexc5xbe
95305,"2015-08-31 20:00:23",127.0,0.22,x00x13xa2x00x40xaexc5xbe
95306,"2015-08-31 20:00:23",127.0,0.21,x00x13xa2x00x40xaexc5xbe
95307,"2015-08-31 20:00:23",127.0,0.17,x00x13xa2x00x40xaexc5xbe
95308,"2015-08-31 20:00:24",127.0,0.16,x00x13xa2x00x40xaexc5xbe
95309,"2015-08-31 20:00:24",127.0,0.24,x00x13xa2x00x40xaexc5xbe
95310,"2015-08-31 20:00:24",127.0,0.19,x00x13xa2x00x40xaexc5xbe
95311,"2015-08-31 20:00:24",127.0,0.16,x00x13xa2x00x40xaexc5xbe
95312,"2015-08-31 20:00:24",127.0,0.17,x00x13xa2x00x40xaexc5xbe
95313,"2015-08-31 20:00:24",127.0,0.22,x00x13xa2x00x40xaexc5xbe
95314,"2015-08-31 20:00:24",127.0,0.24,x00x13xa2x00x40xaexc5xbe
95315,"2015-08-31 20:00:25",127.0,0.17,x00x13xa2x00x40xaexc5xbe
95316,"2015-08-31 20:00:25",127.0,0.21,x00x13xa2x00x40xaexc5xbe
95317,"2015-08-31 20:00:25",127.0,0.27,x00x13xa2x00x40xaexc5xbe
95318,"2015-08-31 20:00:25",127.0,0.22,x00x13xa2x00x40xaexc5xbe
95319,"2015-08-31 20:00:25",127.0,0.23,x00x13xa2x00x40xaexc5xbe
95320,"2015-08-31 20:00:25",127.0,0.25,x00x13xa2x00x40xaexc5xbe
95321,"2015-08-31 20:00:25",127.0,0.23,x00x13xa2x00x40xaexc5xbe
95322,"2015-08-31 20:00:26",127.0,0.21,x00x13xa2x00x40xaexc5xbe
95323,"2015-08-31 20:00:26",127.0,0.24,x00x13xa2x00x40xaexc5xbe
95324,"2015-08-31 20:00:26",127.0,0.23,x00x13xa2x00x40xaexc5xbe
95325,"2015-08-31 20:00:26",127.0,0.28,x00x13xa2x00x40xaexc5xbe
95326,"2015-08-31 20:00:26",127.0,0.22,x00x13xa2x00x40xaexc5xbe
95327,"2015-08-31 20:00:26",127.0,0.18,x00x13xa2x00x40xaexc5xbe
95328,"2015-08-31 20:00:26",127.0,0.21,x00x13xa2x00x40xaexc5xbe
95329,"2015-08-31 20:00:26",127.0,0.23,x00x13xa2x00x40xaexc5xbe
95330,"2015-08-31 20:00:27",127.0,0.24,x00x13xa2x00x40xaexc5xbe
95331,"2015-08-31 20:00:27",127.0,0.21,x00x13xa2x00x40xaexc5xbe
95332,"2015-08-31 20:00:27",127.0,0.22,x00x13xa2x00x40xaexc5xbe
95333,"2015-08-31 20:00:27",127.0,0.22,x00x13xa2x00x40xaexc5xbe
95334,"2015-08-31 20:00:27",127.0,0.24,x00x13xa2x00x40xaexc5xbe
95335,"2015-08-31 20:00:27",127.0,0.2,x00x13xa2x00x40xaexc5xbe
95336,"2015-08-31 20:00:27",127.0,0.23,x00x13xa2x00x40xaexc5xbe
95337,"2015-08-31 20:00:27",127.0,0.17,x00x13xa2x00x40xaexc5xbe
95338,"2015-08-31 20:00:28",127.0,0.23,x00x13xa2x00x40xaexc5xbe
95339,"2015-08-31 20:00:28",127.0,0.21,x00x13xa2x00x40xaexc5xbe
95340,"2015-08-31 20:00:28",127.0,0.17,x00x13xa2x00x40xaexc5xbe
95341,"2015-08-31 20:00:28",127.0,0.23,x00x13xa2x00x40xaexc5xbe
95342,"2015-08-31 20:00:28",127.0,0.23,x00x13xa2x00x40xaexc5xbe
95343,"2015-08-31 20:00:28",127.0,0.25,x00x13xa2x00x40xaexc5xbe
95344,"2015-08-31 20:00:28",127.0,0.18,x00x13xa2x00x40xaexc5xbe
95345,"2015-08-31 20:00:29",127.0,0.22,x00x13xa2x00x40xaexc5xbe
95346,"2015-08-31 20:00:29",127.0,0.25,x00x13xa2x00x40xaexc5xbe
95347,"2015-08-31 20:00:29",127.0,0.17,x00x13xa2x00x40xaexc5xbe
95348,"2015-08-31 20:00:29",127.0,0.21,x00x13xa2x00x40xaexc5xbe
95349,"2015-08-31 20:00:29",127.0,0.2,x00x13xa2x00x40xaexc5xbe
95350,"2015-08-31 20:00:29",127.0,0.25,x00x13xa2x00x40xaexc5xbe
95351,"2015-08-31 20:00:29",127.0,0.18,x00x13xa2x00x40xaexc5xbe
95352,"2015-08-31 20:00:30",127.0,0.18,x00x13xa2x00x40xaexc5xbe
95353,"2015-08-31 20:00:30",127.0,0.28,x00x13xa2x00x40xaexc5xbe
95354,"2015-08-31 20:00:30",127.0,0.21,x00x13xa2x00x40xaexc5xbe
95355,"2015-08-31 20:00:30",127.0,0.17,x00x13xa2x00x40xaexc5xbe
95356,"2015-08-31 20:00:30",127.0,0.17,x00x13xa2x00x40xaexc5xbe
95357,"2015-08-31 20:00:30",127.0,0.15,x00x13xa2x00x40xaexc5xbe
95358,"2015-08-31 20:00:31",127.0,0.18,x00x13xa2x00x40xaexc5xbe
95359,"2015-08-31 20:00:31",127.0,0.24,x00x13xa2x00x40xaexc5xbe
95360,"2015-08-31 20:00:31",127.0,0.17,x00x13xa2x00x40xaexc5xbe
95361,"2015-08-31 20:00:31",127.0,0.21,x00x13xa2x00x40xaexc5xbe
95362,"2015-08-31 20:00:31",127.0,0.19,x00x13xa2x00x40xaexc5xbe
95363,"2015-08-31 20:00:31",127.0,0.19,x00x13xa2x00x40xaexc5xbe
95364,"2015-08-31 20:00:32",127.0,0.24,x00x13xa2x00x40xaexc5xbe
95365,"2015-08-31 20:00:32",127.0,0.25,x00x13xa2x00x40xaexc5xbe
95366,"2015-08-31 20:00:32",127.0,0.2,x00x13xa2x00x40xaexc5xbe
95367,"2015-08-31 20:00:32",127.0,0.24,x00x13xa2x00x40xaexc5xbe
95368,"2015-08-31 20:00:32",127.0,0.2,x00x13xa2x00x40xaexc5xbe
95369,"2015-08-31 20:00:32",127.0,0.17,x00x13xa2x00x40xaexc5xbe
95370,"2015-08-31 20:00:32",127.0,0.15,x00x13xa2x00x40xaexc5xbe
95371,"2015-08-31 20:00:33",127.0,0.17,x00x13xa2x00x40xaexc5xbe
95372,"2015-08-31 20:00:33",127.0,0.18,x00x13xa2x00x40xaexc5xbe
95373,"2015-08-31 20:00:33",127.0,0.17,x00x13xa2x00x40xaexc5xbe
95374,"2015-08-31 20:00:33",130.0,0.18,x00x13xa2x00x40xaexc5xbe
95375,"2015-08-31 20:00:33",127.0,0.18,x00x13xa2x00x40xaexc5xbe
95376,"2015-08-31 20:00:33",127.0,0.26,x00x13xa2x00x40xaexc5xbe
95377,"2015-08-31 20:00:33",127.0,0.22,x00x13xa2x00x40xaexc5xbe
95378,"2015-08-31 20:00:33",127.0,0.2,x00x13xa2x00x40xaexc5xbe
95379,"2015-08-31 20:00:34",127.0,0.22,x00x13xa2x00x40xaexc5xbe
95380,"2015-08-31 20:00:34",127.0,0.2,x00x13xa2x00x40xaexc5xbe
95381,"2015-08-31 20:00:34",127.0,0.25,x00x13xa2x00x40xaexc5xbe
95382,"2015-08-31 20:00:34",127.0,0.21,x00x13xa2x00x40xaexc5xbe
95383,"2015-08-31 20:00:34",127.0,0.23,x00x13xa2x00x40xaexc5xbe
95384,"2015-08-31 20:00:34",127.0,0.23,x00x13xa2x00x40xaexc5xbe
95385,"2015-08-31 20:00:34",127.0,0.17,x00x13xa2x00x40xaexc5xbe
95386,"2015-08-31 20:00:34",127.0,0.21,x00x13xa2x00x40xaexc5xbe
95387,"2015-08-31 20:00:35",127.0,0.18,x00x13xa2x00x40xaexc5xbe
95388,"2015-08-31 20:00:35",127.0,0.22,x00x13xa2x00x40xaexc5xbe
95389,"2015-08-31 20:00:35",127.0,0.17,x00x13xa2x00x40xaexc5xbe
95390,"2015-08-31 20:00:35",127.0,0.26,x00x13xa2x00x40xaexc5xbe
95391,"2015-08-31 20:00:35",127.0,0.24,x00x13xa2x00x40xaexc5xbe
95392,"2015-08-31 20:00:35",127.0,0.21,x00x13xa2x00x40xaexc5xbe
95393,"2015-08-31 20:00:35",127.0,0.24,x00x13xa2x00x40xaexc5xbe
95394,"2015-08-31 20:00:35",127.0,0.21,x00x13xa2x00x40xaexc5xbe
95395,"2015-08-31 20:00:36",127.0,0.22,x00x13xa2x00x40xaexc5xbe
95396,"2015-08-31 20:00:36",127.0,0.2,x00x13xa2x00x40xaexc5xbe
95397,"2015-08-31 20:00:36",127.0,0.16,x00x13xa2x00x40xaexc5xbe
95398,"2015-08-31 20:00:36",127.0,0.26,x00x13xa2x00x40xaexc5xbe
95399,"2015-08-31 20:00:36",127.0,0.19,x00x13xa2x00x40xaexc5xbe
95400,"2015-08-31 20:00:36",127.0,0.17,x00x13xa2x00x40xaexc5xbe
95401,"2015-08-31 20:00:36",127.0,0.17,x00x13xa2x00x40xaexc5xbe
95402,"2015-08-31 20:00:36",127.0,0.2,x00x13xa2x00x40xaexc5xbe
95403,"2015-08-31 20:00:36",127.0,0.17,x00x13xa2x00x40xaexc5xbe
95404,"2015-08-31 20:00:37",127.0,0.2,x00x13xa2x00x40xaexc5xbe
95405,"2015-08-31 20:00:37",127.0,0.2,x00x13xa2x00x40xaexc5xbe
95406,"2015-08-31 20:00:37",127.0,0.17,x00x13xa2x00x40xaexc5xbe
95407,"2015-08-31 20:00:37",127.0,0.2,x00x13xa2x00x40xaexc5xbe
95408,"2015-08-31 20:00:37",127.0,0.17,x00x13xa2x00x40xaexc5xbe
95409,"2015-08-31 20:00:37",127.0,0.16,x00x13xa2x00x40xaexc5xbe
95410,"2015-08-31 20:00:37",127.0,0.16,x00x13xa2x00x40xaexc5xbe
95411,"2015-08-31 20:00:37",127.0,0.16,x00x13xa2x00x40xaexc5xbe
95412,"2015-08-31 20:00:38",127.0,0.2,x00x13xa2x00x40xaexc5xbe
95413,"2015-08-31 20:00:38",127.0,0.16,x00x13xa2x00x40xaexc5xbe
95414,"2015-08-31 20:00:38",127.0,0.17,x00x13xa2x00x40xaexc5xbe
95415,"2015-08-31 20:00:38",127.0,0.17,x00x13xa2x00x40xaexc5xbe
95416,"2015-08-31 20:00:38",127.0,0.18,x00x13xa2x00x40xaexc5xbe
95417,"2015-08-31 20:00:38",127.0,0.15,x00x13xa2x00x40xaexc5xbe
95418,"2015-08-31 20:00:38",127.0,0.17,x00x13xa2x00x40xaexc5xbe
95419,"2015-08-31 20:00:38",127.0,0.17,x00x13xa2x00x40xaexc5xbe
95420,"2015-08-31 20:00:39",127.0,0.17,x00x13xa2x00x40xaexc5xbe
95421,"2015-08-31 20:00:39",127.0,0.14,x00x13xa2x00x40xaexc5xbe
95422,"2015-08-31 20:00:39",127.0,0.17,x00x13xa2x00x40xaexc5xbe
95423,"2015-08-31 20:00:39",127.0,0.17,x00x13xa2x00x40xaexc5xbe
95424,"2015-08-31 20:00:39",127.0,0.24,x00x13xa2x00x40xaexc5xbe
95425,"2015-08-31 20:00:39",127.0,0.15,x00x13xa2x00x40xaexc5xbe
95426,"2015-08-31 20:00:39",127.0,0.22,x00x13xa2x00x40xaexc5xbe
95427,"2015-08-31 20:00:39",127.0,0.22,x00x13xa2x00x40xaexc5xbe
95428,"2015-08-31 20:00:40",127.0,0.17,x00x13xa2x00x40xaexc5xbe
95429,"2015-08-31 20:00:40",127.0,0.18,x00x13xa2x00x40xaexc5xbe
95430,"2015-08-31 20:00:40",127.0,0.17,x00x13xa2x00x40xaexc5xbe
95431,"2015-08-31 20:00:40",127.0,0.21,x00x13xa2x00x40xaexc5xbe
95432,"2015-08-31 20:00:40",127.0,0.17,x00x13xa2x00x40xaexc5xbe
95433,"2015-08-31 20:00:40",127.0,0.17,x00x13xa2x00x40xaexc5xbe
95434,"2015-08-31 20:00:40",127.0,0.17,x00x13xa2x00x40xaexc5xbe
95435,"2015-08-31 20:00:40",127.0,0.17,x00x13xa2x00x40xaexc5xbe
95436,"2015-08-31 20:00:41",127.0,0.22,x00x13xa2x00x40xaexc5xbe
95437,"2015-08-31 20:00:41",127.0,0.14,x00x13xa2x00x40xaexc5xbe
95438,"2015-08-31 20:00:41",127.0,0.17,x00x13xa2x00x40xaexc5xbe
95439,"2015-08-31 20:00:41",127.0,0.22,x00x13xa2x00x40xaexc5xbe
95440,"2015-08-31 20:00:41",127.0,0.17,x00x13xa2x00x40xaexc5xbe
95441,"2015-08-31 20:00:41",127.0,0.16,x00x13xa2x00x40xaexc5xbe
95442,"2015-08-31 20:00:41",127.0,0.17,x00x13xa2x00x40xaexc5xbe
95443,"2015-08-31 20:00:41",127.0,0.17,x00x13xa2x00x40xaexc5xbe
95444,"2015-08-31 20:00:42",127.0,0.17,x00x13xa2x00x40xaexc5xbe
95445,"2015-08-31 20:00:42",127.0,0.17,x00x13xa2x00x40xaexc5xbe
95446,"2015-08-31 20:00:42",127.0,0.18,x00x13xa2x00x40xaexc5xbe
95447,"2015-08-31 20:00:42",127.0,0.17,x00x13xa2x00x40xaexc5xbe
95448,"2015-08-31 20:00:42",127.0,0.17,x00x13xa2x00x40xaexc5xbe
95449,"2015-08-31 20:00:42",127.0,0.19,x00x13xa2x00x40xaexc5xbe
95450,"2015-08-31 20:00:42",127.0,0.23,x00x13xa2x00x40xaexc5xbe
95451,"2015-08-31 20:00:42",127.0,0.17,x00x13xa2x00x40xaexc5xbe
95452,"2015-08-31 20:00:43",127.0,0.17,x00x13xa2x00x40xaexc5xbe
95453,"2015-08-31 20:00:43",127.0,0.14,x00x13xa2x00x40xaexc5xbe
95454,"2015-08-31 20:00:43",127.0,0.17,x00x13xa2x00x40xaexc5xbe
95455,"2015-08-31 20:00:43",127.0,0.17,x00x13xa2x00x40xaexc5xbe
95456,"2015-08-31 20:00:43",127.0,0.21,x00x13xa2x00x40xaexc5xbe
95457,"2015-08-31 20:00:43",127.0,0.16,x00x13xa2x00x40xaexc5xbe
95458,"2015-08-31 20:00:43",127.0,0.17,x00x13xa2x00x40xaexc5xbe
95459,"2015-08-31 20:00:43",127.0,0.17,x00x13xa2x00x40xaexc5xbe
95460,"2015-08-31 20:00:44",127.0,0.17,x00x13xa2x00x40xaexc5xbe
95461,"2015-08-31 20:00:44",127.0,0.17,x00x13xa2x00x40xaexc5xbe
95462,"2015-08-31 20:00:44",127.0,0.17,x00x13xa2x00x40xaexc5xbe
95463,"2015-08-31 20:00:44",127.0,0.17,x00x13xa2x00x40xaexc5xbe
95464,"2015-08-31 20:00:44",127.0,0.17,x00x13xa2x00x40xaexc5xbe
95465,"2015-08-31 20:00:44",127.0,0.17,x00x13xa2x00x40xaexc5xbe
95466,"2015-08-31 20:00:44",127.0,0.17,x00x13xa2x00x40xaexc5xbe
95467,"2015-08-31 20:00:45",127.0,0.17,x00x13xa2x00x40xaexc5xbe
95468,"2015-08-31 20:00:45",127.0,0.2,x00x13xa2x00x40xaexc5xbe
95469,"2015-08-31 20:00:45",127.0,0.17,x00x13xa2x00x40xaexc5xbe
95470,"2015-08-31 20:00:45",127.0,0.18,x00x13xa2x00x40xaexc5xbe
95471,"2015-08-31 20:00:45",127.0,0.17,x00x13xa2x00x40xaexc5xbe
95472,"2015-08-31 20:00:45",127.0,0.17,x00x13xa2x00x40xaexc5xbe
95473,"2015-08-31 20:00:45",127.0,0.17,x00x13xa2x00x40xaexc5xbe
95474,"2015-08-31 20:00:45",127.0,0.15,x00x13xa2x00x40xaexc5xbe
95475,"2015-08-31 20:00:45",127.0,0.17,x00x13xa2x00x40xaexc5xbe
95476,"2015-08-31 20:00:46",127.0,0.17,x00x13xa2x00x40xaexc5xbe
95477,"2015-08-31 20:00:46",127.0,0.17,x00x13xa2x00x40xaexc5xbe
95478,"2015-08-31 20:00:46",127.0,0.17,x00x13xa2x00x40xaexc5xbe
95479,"2015-08-31 20:00:46",127.0,0.17,x00x13xa2x00x40xaexc5xbe
95480,"2015-08-31 20:00:46",127.0,0.17,x00x13xa2x00x40xaexc5xbe
95481,"2015-08-31 20:00:46",127.0,0.17,x00x13xa2x00x40xaexc5xbe
95482,"2015-08-31 20:00:46",127.0,0.24,x00x13xa2x00x40xaexc5xbe
95483,"2015-08-31 20:00:46",127.0,0.16,x00x13xa2x00x40xaexc5xbe
95484,"2015-08-31 20:00:47",127.0,0.17,x00x13xa2x00x40xaexc5xbe
95485,"2015-08-31 20:00:47",127.0,0.17,x00x13xa2x00x40xaexc5xbe
95486,"2015-08-31 20:00:47",127.0,0.17,x00x13xa2x00x40xaexc5xbe
